F59,F61,F64,F109,F111,F114,F115,F116,F117,F120,F121,F122,F123,F126,F157,F158,F159,F160,F161,F162,F223,F224,F225,F228,F229,F230,F231,F234,F265,F266,F267,F268,F269,F270,F321,F527,F531,F670,F778,F844,F850,F886,F994,F996,F1102,F1104,F1212,F1320,F1428,F1492,F1498,F1536,F1692,F1926,F1932,F1966,F1968,F2034,F2040,F2074,F2076,F2082,F2122,F2142,F2148,F2182,F2184,F2285,F2481,F2578,F2582,F2678,F2686,F2737,F2779,F2956,F3043,F3502,F3504,F3532,F3534,F3610,F3612,F3640,F3642,F3748,F3750,F3836,F3887,F3894,F3898,F3908,F3913,F3914,F59_isnan,F60_isnan,F61_isnan,F62_isnan,F63_isnan,F64_isnan,F157_isnan,F159_isnan,F160_isnan,F162_isnan,F265_isnan,F267_isnan,F268_isnan,F270_isnan,F364_isnan,F365_isnan,F366_isnan,F367_isnan,F368_isnan,F369_isnan,F466_isnan,F468_isnan,F471_isnan,F568_isnan,F570_isnan,F571_isnan,F573_isnan,F2288_isnan,F2290_isnan,F2291_isnan,F2293_isnan,F2385_isnan,F2386_isnan,F2387_isnan,F2388_isnan,F2389_isnan,F2390_isnan,F2484_isnan,F2486_isnan,F2487_isnan,F2489_isnan,F2581_isnan,F2583_isnan,F2584_isnan,F2586_isnan,F2681_isnan,F2682_isnan,F2683_isnan,F2684_isnan,F2685_isnan,F2686_isnan,F2782_isnan,F2784_isnan,F2785_isnan,F2787_isnan,F2889_isnan,F2891_isnan,F2892_isnan,F2894_isnan,F2997_isnan,F2998_isnan,F2999_isnan,F3000_isnan,F3001_isnan,F3002_isnan,F3103_isnan,F3105_isnan,F3106_isnan,F3108_isnan,F_account_age_days,F_unsupervised_anomaly_score,F_balance_velocity_per_month,F_balance_velocity_per_day,F3886_Savings,F3924
0.49,0.49,0.42,0.36,0.36,0.29,0.36,0.35,0.36,0.29,0.36,0.35,0.36,0.29,0.37,0.32,0.38,0.3,0.23,0.3,0.17,0.14,0.18,0.13,0.17,0.14,0.18,0.13,0.18,0.16,0.19,0.12,0.08,0.13,0.98,0.86,0.76,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.344155844,0.344155844,0.948051948,0.331168831,0.334319527,0.334319527,0.940828402,0.322485207,0.0,0.0,0.32382311,0.32382311,0.95149786,0.312410842,0.0,0.0,-0.29,-0.29,-0.62,-0.57,-0.69,-0.73,16.0,87.5,-1.0,-1.0,0.18,0.45,-1.0,-1.0,0.22,0.37,0.25,0.4,157500.29,117,36.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3616,0.07388366957906495,1346.1563247863248,43.556496128318585,1.0,0
0.47,0.52,0.45,0.53,0.66,0.35,0.53,0.39,0.66,0.35,0.53,0.39,0.66,0.35,0.55,0.37,0.7,0.51,0.35,0.63,0.26,0.15,0.35,0.18,0.26,0.15,0.35,0.18,0.26,0.13,0.36,0.25,0.21,0.29,1.08,0.61,0.72,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,2.5,8.84,0.37,0.0,0.03,-0.09,0.31,0.41,114.0,312.0,-1.0,-1.0,0.33,0.91,-1.0,-1.0,0.3,0.73,0.28,0.64,1373985.59,117,49.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3616,0.08934303075040473,11743.466581196582,379.97389103982306,1.0,0
0.5,0.71,0.86,0.73,0.62,0.72,0.73,0.82,0.62,0.72,0.73,0.82,0.62,0.72,0.67,1.0,0.58,0.72,1.0,0.72,0.37,0.35,0.38,0.62,0.37,0.35,0.38,0.62,0.33,0.0,0.42,0.62,0.0,0.62,1.45,0.96,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.769230769,0.769230769,0.384615385,0.384615385,0.75,0.75,0.678571429,0.571428571,0.071428571,0.0,0.79245283,0.79245283,0.754716981,0.622641509,1.3,1.86,0.22,-0.12,-0.32,-0.06,0.09,-0.18,86.0,87.5,-1.0,-1.0,0.1,0.01,-1.0,-1.0,0.13,0.01,0.14,0.01,510806.48,116,49.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3614,0.092576795796734,4403.504137931034,141.34102933038184,0.0,0
0.62,0.65,0.66,0.46,0.45,0.53,0.47,0.48,0.46,0.53,0.47,0.48,0.46,0.53,0.48,0.53,0.46,0.57,0.63,0.53,0.29,0.27,0.3,0.35,0.29,0.27,0.3,0.35,0.3,0.29,0.3,0.38,0.42,0.35,1.07,0.93,1.22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.333333333,0.333333333,0.133333333,0.0,0.15625,0.15625,0.4375,0.0,0.03125,0.028301887,0.075471698,0.075471698,0.688679245,0.0,0.38,1.49,-0.1,0.0,0.0,-0.12,16.64,-0.18,2.0,2.0,-1.0,-1.0,0.1,-0.02,-1.0,-1.0,0.15,-0.04,0.14,-0.01,337838.26,116,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3614,0.04944447048759876,2912.3987931034485,93.48042612064195,0.0,0
0.88,0.91,0.97,0.42,0.39,0.81,0.42,0.5,0.39,0.81,0.42,0.5,0.39,0.81,0.43,0.56,0.39,0.92,0.96,0.81,0.37,0.4,0.36,0.78,0.37,0.4,0.36,0.78,0.38,0.44,0.36,0.91,0.96,0.78,1.13,1.09,2.12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.684210526,0.684210526,0.684210526,0.684210526,0.545454545,0.545454545,0.575757576,0.545454545,0.0,0.0,0.5,0.5,0.517857143,0.5,0.38,1.49,-0.1,0.59,-0.12,-0.35,-0.53,-0.18,91.0,87.5,-1.0,-1.0,0.13,-1.0,-1.0,-1.0,0.24,-1.0,0.32,-1.0,169425.56,117,49.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3613,0.10217476042313994,1448.0817094017093,46.89331857182397,0.0,0
0.55,0.52,0.49,0.6,0.57,0.78,0.61,0.63,0.58,0.78,0.61,0.63,0.58,0.78,0.61,0.65,0.57,0.66,0.61,0.69,0.32,0.34,0.29,0.43,0.32,0.34,0.29,0.43,0.34,0.38,0.3,0.3,0.23,0.34,0.96,1.07,1.36,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.759036145,0.759036145,0.891566265,0.759036145,0.754716981,0.754716981,0.867924528,0.754716981,0.0,0.0,0.741935484,0.741935484,0.84457478,0.741935484,0.16,0.53,-0.46,2.87,-0.4,-0.33,-0.63,-0.67,97.0,87.5,-1.0,-1.0,0.93,4.02,-1.0,-1.0,0.79,3.59,0.62,2.88,11090.11,117,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3612,0.06990396559536605,94.78726495726497,3.0703516057585825,1.0,0
0.58,0.59,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.51,0.5,0.52,0.61,0.57,0.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.29,0.27,0.29,0.38,0.3,0.41,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.913461538,0.913461538,0.913461538,0.865384615,0.863636364,0.863636364,0.9375,0.829545455,0.005681818,0.003367003,0.835016835,0.835016835,0.952861953,0.804713805,1.06,3.87,0.01,-0.01,0.08,0.03,-0.02,0.1,538.0,1177.0,-1.0,-1.0,0.75,1.24,-1.0,-1.0,0.53,0.98,-0.03,0.34,5219869.11,106,42.0,3,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3325,0.06130528521459888,49244.048207547174,1569.8854466165415,1.0,0
0.59,0.58,0.67,0.48,0.55,0.69,0.47,0.38,0.55,0.69,0.47,0.38,0.55,0.69,0.47,0.35,0.54,0.59,0.27,0.69,0.27,0.23,0.31,0.48,0.27,0.23,0.31,0.48,0.28,0.22,0.31,0.42,0.26,0.46,1.17,0.83,1.74,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.838709677,0.838709677,0.903225806,0.774193548,0.857142857,0.857142857,0.910714286,0.821428571,0.0,0.0,0.803921569,0.803921569,0.852941176,0.754901961,1.12,4.17,0.02,-0.04,0.12,0.96,-0.04,0.14,530.0,1160.0,-1.0,-1.0,1.05,1.56,-1.0,-1.0,1.05,1.46,1.05,1.46,444343.44,116,42.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3612,0.0462577587347659,3830.5468965517243,123.01867109634551,1.0,0
0.75,0.74,0.78,0.54,0.53,0.41,0.54,0.57,0.53,0.41,0.54,0.57,0.53,0.41,0.56,0.57,0.55,0.51,0.58,0.44,0.42,0.45,0.39,0.32,0.42,0.45,0.39,0.32,0.42,0.43,0.41,0.37,0.39,0.34,1.0,1.07,0.76,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.897435897,0.897435897,0.923076923,0.897435897,0.854166667,0.854166667,0.916666667,0.854166667,0.0,0.0,0.80952381,0.80952381,0.857142857,0.785714286,1.38,2.45,0.37,0.35,-0.23,-0.2,-0.14,0.05,84.0,87.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11489774.2,115,40.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3611,0.0772950259969124,99911.07999999999,3181.8815286624204,1.0,0
0.48,0.42,0.84,0.52,0.5,0.9,0.52,0.55,0.5,0.9,0.52,0.55,0.5,0.9,0.52,0.55,0.5,0.9,0.9,0.9,0.25,0.33,0.21,0.76,0.25,0.33,0.21,0.76,0.25,0.33,0.21,0.75,0.75,0.76,1.74,1.3,3.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.730769231,0.730769231,0.0,0.0,0.701492537,0.701492537,0.0,0.0,0.059701493,0.177631579,0.730263158,0.730263158,0.0,0.0,1.2,2.08,-0.07,0.02,-0.28,-0.3,-0.43,-0.33,127.0,87.5,-1.0,-1.0,0.76,1.75,-1.0,-1.0,0.69,1.67,0.74,1.73,52655453.12,118,28.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3607,0.06383157064159867,446232.653559322,14598.129503742723,1.0,0
0.58,0.59,0.7,1.0,1.0,1.0,0.53,0.51,0.53,0.64,0.53,0.51,0.53,0.64,0.51,0.5,0.52,0.61,0.57,0.62,0.3,0.29,0.31,0.43,0.3,0.29,0.31,0.43,0.29,0.27,0.29,0.38,0.3,0.41,1.0,1.0,1.21,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.050228311,0.050228311,0.794520548,0.0,0.052486188,0.052486188,0.784530387,0.0,0.002762431,0.023391813,0.055555556,0.055555556,0.757309942,0.0,0.38,1.49,-0.1,-0.12,-0.12,-0.28,-0.37,-0.18,67.0,105.0,-1.0,-1.0,0.75,1.19,-1.0,-1.0,0.88,1.34,1.04,1.38,170499.6,118,40.0,3,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3604,0.08142210497027924,1444.9118644067796,47.30843507214207,1.0,0
0.46,0.59,0.7,0.45,0.41,0.47,0.45,0.47,0.39,0.47,0.45,0.47,0.39,0.47,0.47,0.47,0.52,0.45,0.45,0.62,0.22,0.24,0.18,0.28,0.22,0.24,0.18,0.28,0.22,0.22,0.29,0.29,0.29,0.41,1.35,1.17,1.34,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.884615385,0.884615385,0.884615385,0.884615385,0.833333333,0.833333333,0.854166667,0.8125,0.0,0.0,0.859813084,0.859813084,0.906542056,0.841121495,1.1,3.47,0.02,-0.39,0.07,-0.12,-0.03,0.1,102.0,203.0,-1.0,-1.0,-0.01,0.0,-1.0,-1.0,0.05,-0.08,0.08,0.0,118730.52,117,37.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,3604,0.08505123280242977,1014.7907692307692,32.94409544950056,1.0,0
0.5,0.59,0.7,0.41,0.39,0.47,0.42,0.42,0.41,0.48,0.42,0.42,0.41,0.48,0.4,0.4,0.52,0.47,0.47,0.62,0.22,0.21,0.25,0.22,0.22,0.21,0.25,0.22,0.2,0.2,0.29,0.19,0.19,0.41,0.8,0.94,1.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.733333333,0.733333333,0.95,0.733333333,0.74,0.74,0.96,0.73,0.0,0.0,0.716157205,0.716157205,0.973799127,0.711790393,0.0,1.18,-0.08,0.07,0.0,-0.26,0.0,-0.08,58.0,87.5,-1.0,-1.0,-0.52,-1.0,-1.0,-1.0,-0.51,-1.0,-0.75,-1.0,1180196.14,116,33.0,3,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3598,0.08877707447843308,10174.104655172412,328.01449138410226,1.0,0
0.58,0.59,0.7,0.56,0.67,0.98,0.25,0.0,0.5,0.97,0.25,0.0,0.5,0.97,0.0,0.0,0.52,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.41,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.730769231,0.5,0.517241379,0.517241379,0.706896552,0.5,0.0,0.032,0.504,0.504,0.68,0.488,0.77,3.47,0.09,0.16,0.3,-0.09,0.07,0.42,215.0,417.0,-1.0,-1.0,-0.12,1.44,-1.0,-1.0,-0.13,1.23,-0.17,1.04,1155533.25,117,33.0,3,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3598,0.06398564387959316,9876.352564102564,321.1598804891606,1.0,0
0.87,0.84,0.86,0.98,0.98,1.0,0.98,0.99,0.98,1.0,0.98,0.99,0.98,1.0,0.97,1.0,0.96,1.0,1.0,1.0,0.85,0.89,0.83,0.87,0.85,0.89,0.83,0.87,0.85,1.0,0.81,0.86,1.0,0.86,1.01,1.04,1.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.02,0.67,-0.49,0.08,-0.14,-0.02,-0.37,-0.56,121.0,87.5,-1.0,-1.0,0.2,0.69,0.54,0.54,0.06,0.5,0.12,0.61,63812.11,115,44.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3596,0.09161190240384631,554.8879130434783,17.745303114571747,1.0,0
0.42,0.3,0.69,0.44,0.42,0.68,0.45,0.54,0.43,0.68,0.45,0.54,0.43,0.68,0.43,0.44,0.43,0.67,0.62,0.68,0.18,0.38,0.13,0.47,0.18,0.38,0.13,0.47,0.18,0.44,0.13,0.49,0.62,0.47,1.73,2.13,2.62,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.677419355,0.677419355,0.935483871,0.677419355,0.625,0.625,0.9,0.575,0.0,0.0,0.525252525,0.525252525,0.939393939,0.505050505,0.24,1.06,-0.28,-0.1,0.02,-0.06,-0.06,-0.26,68.0,111.0,-1.0,-1.0,0.14,-0.85,-1.0,-1.0,0.14,-0.87,0.19,-0.87,53057.7,117,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3593,0.09305883482000993,453.4846153846154,14.766963540217088,1.0,0
0.59,0.62,0.33,0.59,0.67,0.73,0.6,0.42,0.68,0.73,0.6,0.42,0.68,0.73,0.63,0.55,0.65,0.71,0.78,0.67,0.35,0.18,0.42,0.31,0.35,0.18,0.42,0.31,0.37,0.23,0.4,0.19,0.12,0.22,0.71,0.52,0.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875,0.875,0.975,0.875,0.842105263,0.842105263,0.973684211,0.842105263,0.0,0.0,0.837837838,0.837837838,0.967567568,0.837837838,0.38,1.49,-0.1,0.0,-0.12,-0.12,0.0,-0.18,64.0,87.5,-1.0,-1.0,0.07,-0.98,-1.0,-1.0,0.16,-0.86,0.2,-0.89,251201.0,116,31.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3592,0.07432881153396925,2165.5258620689656,69.93346325167037,1.0,0
0.43,0.41,0.63,0.43,0.44,0.62,0.43,0.42,0.44,0.62,0.43,0.42,0.44,0.62,0.42,0.37,0.43,0.52,0.35,0.61,0.2,0.22,0.18,0.39,0.2,0.22,0.18,0.39,0.18,0.18,0.18,0.31,0.18,0.38,1.17,1.11,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.878787879,0.878787879,0.96969697,0.878787879,0.841463415,0.841463415,0.963414634,0.841463415,0.0,0.0,0.833333333,0.833333333,0.955555556,0.833333333,0.56,0.81,-0.36,0.21,-0.36,-0.25,-0.39,-0.59,194.0,87.5,-1.0,-1.0,0.15,-0.81,-1.0,-1.0,0.21,-0.82,0.22,-0.88,90316.31,117,28.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3590,0.10034571250739982,771.9342735042735,25.15774651810585,1.0,0
0.75,0.79,0.99,0.52,0.48,0.64,0.53,0.59,0.5,0.64,0.53,0.59,0.5,0.64,0.55,0.63,0.5,0.74,0.82,0.64,0.4,0.41,0.39,0.64,0.4,0.41,0.39,0.64,0.41,0.44,0.39,0.69,0.74,0.64,1.25,1.05,1.63,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.666666667,0.0,0.75,0.75,0.0,0.0,0.0,22.5,-0.57,-0.35,12.56,-0.13,0.52,4.88,29.0,87.5,-1.0,-1.0,0.54,-0.95,-1.0,-1.0,0.47,-0.94,0.42,-0.97,2995742.67,116,13.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3590,0.07576222126551196,25825.367844827586,834.4687103064067,0.0,0
0.55,0.55,0.83,0.55,0.56,0.74,0.58,0.5,0.58,0.74,0.58,0.5,0.58,0.74,0.55,0.5,0.55,0.71,0.57,0.71,0.27,0.0,0.28,0.54,0.27,0.0,0.28,0.54,0.3,0.27,0.3,0.59,0.3,0.59,1.26,0.0,1.99,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.692307692,0.692307692,0.903846154,0.673076923,0.705882353,0.705882353,0.917647059,0.694117647,0.0,0.0,0.683615819,0.683615819,0.960451977,0.677966102,0.0,8.38,0.0,0.0,3.69,-0.12,1.45,3.69,64.0,7.0,-1.0,-1.0,0.97,1.59,1.0,1.0,0.75,1.34,0.89,1.71,1732890.19,116,45.0,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3588,0.04680572186954163,14938.708534482757,482.96828037904123,1.0,0
0.61,0.58,0.89,0.49,0.46,0.63,0.49,0.73,0.47,0.63,0.49,0.73,0.47,0.63,0.49,0.82,0.46,0.76,0.99,0.61,0.29,0.47,0.27,0.53,0.29,0.47,0.27,0.53,0.3,0.64,0.27,0.71,0.96,0.55,1.43,1.63,1.84,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.666666667,0.666666667,0.444444444,0.333333333,0.56097561,0.56097561,0.487804878,0.365853659,0.0,0.069767442,0.581395349,0.581395349,0.511627907,0.395348837,0.38,1.49,-0.1,-0.1,-0.08,-0.15,-0.46,-0.18,38.0,87.5,-1.0,-1.0,0.42,0.47,-1.0,-1.0,0.41,0.44,0.41,0.44,1688131.04,116,43.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3584,0.09669681039451317,14552.853793103448,471.0187053571429,1.0,0
0.48,0.46,0.53,0.62,0.55,0.86,0.62,0.71,0.55,0.86,0.62,0.71,0.55,0.86,0.62,0.71,0.55,0.87,0.87,0.86,0.3,0.36,0.25,0.46,0.3,0.36,0.25,0.46,0.3,0.36,0.25,0.44,0.41,0.46,1.05,1.2,1.54,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.833333333,0.833333333,0.981481481,0.833333333,0.836734694,0.836734694,0.989795918,0.836734694,0.0,0.0,0.765,0.765,0.98,0.765,0.43,0.53,-0.43,-0.12,-0.45,-0.41,-0.65,-0.69,49.0,87.5,4.28,4.28,0.3,0.44,2.17,2.17,0.35,0.39,0.35,0.41,741578.44,115,35.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3583,0.11107467759868561,6448.508173913043,206.97137594194808,1.0,0
1.0,0.59,0.7,1.0,0.53,0.66,1.0,1.0,0.53,0.64,1.0,1.0,0.53,0.64,1.0,1.0,0.52,1.0,1.0,0.62,1.0,1.0,0.31,0.43,1.0,1.0,0.31,0.43,1.0,1.0,0.29,1.0,1.0,0.41,1.0,1.0,1.21,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.888888889,0.888888889,0.777777778,0.777777778,0.9,0.9,0.8,0.8,0.0,0.0,0.8,0.8,0.8,0.76,0.0,0.0,-0.57,-0.03,-0.47,-0.09,-0.4,-0.77,86.0,87.5,-1.0,-1.0,0.86,3.22,-1.0,-1.0,0.9,3.29,0.86,2.74,52839.41,115,20.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3583,0.09056346316822972,459.47313043478266,14.74725369801842,1.0,0
